data-object,key,variants.sku,variants.key,variants.images.label,variants.images.url,variants.images.dimensions.w,variants.images.dimensions.h
variant,KeySnowboard0011,SKU-SNW-3475-0003,VariantKeySNW-3475-0003,SNW-Image11-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-11-01/0.jpg,700,700
variant,KeySnowboard0011,SKU-SNW-3475-0004,VariantKeySNW-3475-0004,SNW-Image11-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-11-01/0.jpg,700,700
variant,KeySnowboard0011,SKU-SNW-3475-0005,VariantKeySNW-3475-0005,SNW-Image11-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-11-01/0.jpg,700,700
image,KeySnowboard0012,SKU-SNW-2784,VariantKeySNW-2784,SNW-Image12-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
image,KeySnowboard0012,SKU-SNW-2784,VariantKeySNW-2784,SNW-Image12-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/1.jpg,700,700
image,KeySnowboard0012,SKU-SNW-2784,VariantKeySNW-2784,SNW-Image12-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/2.jpg,700,700
image,KeySnowboard0012,SKU-SNW-2784,VariantKeySNW-2784,SNW-Image12-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/3.jpg,700,700
image,KeySnowboard0012,SKU-SNW-2784,VariantKeySNW-2784,SNW-Image12-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/4.jpg,700,700
image,KeySnowboard0012,SKU-SNW-2784,VariantKeySNW-2784,SNW-Image12-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/5.jpg,700,700
variant,KeySnowboard0012,SKU-SNW-2784-0001,VariantKeySNW-2784-0001,SNW-Image12-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
variant,KeySnowboard0012,SKU-SNW-2784-0002,VariantKeySNW-2784-0002,SNW-Image12-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
variant,KeySnowboard0012,SKU-SNW-2784-0003,VariantKeySNW-2784-0003,SNW-Image12-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
variant,KeySnowboard0012,SKU-SNW-2784-0004,VariantKeySNW-2784-0004,SNW-Image12-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
variant,KeySnowboard0012,SKU-SNW-2784-0005,VariantKeySNW-2784-0005,SNW-Image12-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
variant,KeySnowboard0012,SKU-SNW-2784-0006,VariantKeySNW-2784-0006,SNW-Image12-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-12-01/0.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/1.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/2.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/3.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/4.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/5.jpg,700,700
image,KeySnowboard0013,SKU-SNW-3275,VariantKeySNW-3275,SNW-Image13-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/6.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0001,VariantKeySNW-3275-0001,SNW-Image13-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0002,VariantKeySNW-3275-0002,SNW-Image13-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0003,VariantKeySNW-3275-0003,SNW-Image13-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0004,VariantKeySNW-3275-0004,SNW-Image13-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0005,VariantKeySNW-3275-0005,SNW-Image13-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0006,VariantKeySNW-3275-0006,SNW-Image13-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0007,VariantKeySNW-3275-0007,SNW-Image13-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0008,VariantKeySNW-3275-0008,SNW-Image13-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
variant,KeySnowboard0013,SKU-SNW-3275-0009,VariantKeySNW-3275-0009,SNW-Image13-09-0009,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-13-01/0.jpg,700,700
image,KeySnowboard0014,SKU-SNW-3655,VariantKeySNW-3655,SNW-Image14-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
variant,KeySnowboard0014,SKU-SNW-3655-0001,VariantKeySNW-3655-0001,SNW-Image14-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
variant,KeySnowboard0014,SKU-SNW-3655-0002,VariantKeySNW-3655-0002,SNW-Image14-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
variant,KeySnowboard0014,SKU-SNW-3655-0003,VariantKeySNW-3655-0003,SNW-Image14-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
variant,KeySnowboard0014,SKU-SNW-3655-0004,VariantKeySNW-3655-0004,SNW-Image14-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
variant,KeySnowboard0014,SKU-SNW-3655-0005,VariantKeySNW-3655-0005,SNW-Image14-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
variant,KeySnowboard0014,SKU-SNW-3655-0006,VariantKeySNW-3655-0006,SNW-Image14-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-14-01/0.jpg,700,700
image,KeySnowboard0015,SKU-SNW-3820,VariantKeySNW-3820,SNW-Image15-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-15-01/0.jpg,700,700
image,KeySnowboard0015,SKU-SNW-3820,VariantKeySNW-3820,SNW-Image15-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-15-01/1.jpg,700,700
variant,KeySnowboard0015,SKU-SNW-3820-0001,VariantKeySNW-3820-0001,SNW-Image15-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-15-01/0.jpg,700,700
variant,KeySnowboard0015,SKU-SNW-3820-0002,VariantKeySNW-3820-0002,SNW-Image15-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-15-01/0.jpg,700,700
variant,KeySnowboard0015,SKU-SNW-3820-0003,VariantKeySNW-3820-0003,SNW-Image15-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-15-01/0.jpg,700,700
variant,KeySnowboard0015,SKU-SNW-3820-0004,VariantKeySNW-3820-0004,SNW-Image15-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-15-01/0.jpg,700,700
image,KeySnowboard0016,SKU-SNW-2578,VariantKeySNW-2578,SNW-Image16-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
image,KeySnowboard0016,SKU-SNW-2578,VariantKeySNW-2578,SNW-Image16-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/1.jpg,700,700
image,KeySnowboard0016,SKU-SNW-2578,VariantKeySNW-2578,SNW-Image16-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/2.jpg,700,700
image,KeySnowboard0016,SKU-SNW-2578,VariantKeySNW-2578,SNW-Image16-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/3.jpg,700,700
image,KeySnowboard0016,SKU-SNW-2578,VariantKeySNW-2578,SNW-Image16-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/4.jpg,700,700
image,KeySnowboard0016,SKU-SNW-2578,VariantKeySNW-2578,SNW-Image16-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/5.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0001,VariantKeySNW-2578-0001,SNW-Image16-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0002,VariantKeySNW-2578-0002,SNW-Image16-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0003,VariantKeySNW-2578-0003,SNW-Image16-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0004,VariantKeySNW-2578-0004,SNW-Image16-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0005,VariantKeySNW-2578-0005,SNW-Image16-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0006,VariantKeySNW-2578-0006,SNW-Image16-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0007,VariantKeySNW-2578-0007,SNW-Image16-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
variant,KeySnowboard0016,SKU-SNW-2578-0008,VariantKeySNW-2578-0008,SNW-Image16-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-16-01/0.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/1.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/2.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/3.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/4.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/5.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/6.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-08,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/7.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-09,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/8.jpg,700,700
image,KeySnowboard0017,SKU-SNW-3321,VariantKeySNW-3321,SNW-Image17-010,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/9.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0001,VariantKeySNW-3321-0001,SNW-Image17-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0002,VariantKeySNW-3321-0002,SNW-Image17-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0003,VariantKeySNW-3321-0003,SNW-Image17-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0004,VariantKeySNW-3321-0004,SNW-Image17-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0005,VariantKeySNW-3321-0005,SNW-Image17-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0006,VariantKeySNW-3321-0006,SNW-Image17-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0007,VariantKeySNW-3321-0007,SNW-Image17-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0008,VariantKeySNW-3321-0008,SNW-Image17-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
variant,KeySnowboard0017,SKU-SNW-3321-0009,VariantKeySNW-3321-0009,SNW-Image17-09-0009,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-17-01/0.jpg,700,700
image,KeySnowboard0018,SKU-SNW-3658,VariantKeySNW-3658,SNW-Image18-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/0.jpg,700,700
image,KeySnowboard0018,SKU-SNW-3658,VariantKeySNW-3658,SNW-Image18-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/1.jpg,700,700
image,KeySnowboard0018,SKU-SNW-3658,VariantKeySNW-3658,SNW-Image18-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/2.jpg,700,700
image,KeySnowboard0018,SKU-SNW-3658,VariantKeySNW-3658,SNW-Image18-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/3.jpg,700,700
image,KeySnowboard0018,SKU-SNW-3658,VariantKeySNW-3658,SNW-Image18-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/4.jpg,700,700
image,KeySnowboard0018,SKU-SNW-3658,VariantKeySNW-3658,SNW-Image18-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/5.jpg,700,700
variant,KeySnowboard0018,SKU-SNW-3658-0001,VariantKeySNW-3658-0001,SNW-Image18-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/0.jpg,700,700
variant,KeySnowboard0018,SKU-SNW-3658-0002,VariantKeySNW-3658-0002,SNW-Image18-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/0.jpg,700,700
variant,KeySnowboard0018,SKU-SNW-3658-0003,VariantKeySNW-3658-0003,SNW-Image18-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/0.jpg,700,700
variant,KeySnowboard0018,SKU-SNW-3658-0004,VariantKeySNW-3658-0004,SNW-Image18-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-18-01/0.jpg,700,700
image,KeySnowboard0019,SKU-SNW-2798,VariantKeySNW-2798,SNW-Image19-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
image,KeySnowboard0019,SKU-SNW-2798,VariantKeySNW-2798,SNW-Image19-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/1.jpg,700,700
image,KeySnowboard0019,SKU-SNW-2798,VariantKeySNW-2798,SNW-Image19-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/2.jpg,700,700
image,KeySnowboard0019,SKU-SNW-2798,VariantKeySNW-2798,SNW-Image19-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/3.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0001,VariantKeySNW-2798-0001,SNW-Image19-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0002,VariantKeySNW-2798-0002,SNW-Image19-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0003,VariantKeySNW-2798-0003,SNW-Image19-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0004,VariantKeySNW-2798-0004,SNW-Image19-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0005,VariantKeySNW-2798-0005,SNW-Image19-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0006,VariantKeySNW-2798-0006,SNW-Image19-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0007,VariantKeySNW-2798-0007,SNW-Image19-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
variant,KeySnowboard0019,SKU-SNW-2798-0008,VariantKeySNW-2798-0008,SNW-Image19-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-19-01/0.jpg,700,700
image,KeySnowboard0020,SKU-SNW-3388,VariantKeySNW-3388,SNW-Image20-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0001,VariantKeySNW-3388-0001,SNW-Image20-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0002,VariantKeySNW-3388-0002,SNW-Image20-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0003,VariantKeySNW-3388-0003,SNW-Image20-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0004,VariantKeySNW-3388-0004,SNW-Image20-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0005,VariantKeySNW-3388-0005,SNW-Image20-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0006,VariantKeySNW-3388-0006,SNW-Image20-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0007,VariantKeySNW-3388-0007,SNW-Image20-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
variant,KeySnowboard0020,SKU-SNW-3388-0008,VariantKeySNW-3388-0008,SNW-Image20-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-20-01/0.jpg,700,700
image,KeySnowboard0021,SKU-SNW-4226,VariantKeySNW-4226,SNW-Image21-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/0.jpg,700,700
image,KeySnowboard0021,SKU-SNW-4226,VariantKeySNW-4226,SNW-Image21-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/1.jpg,700,700
image,KeySnowboard0021,SKU-SNW-4226,VariantKeySNW-4226,SNW-Image21-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/2.jpg,700,700
image,KeySnowboard0021,SKU-SNW-4226,VariantKeySNW-4226,SNW-Image21-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/3.jpg,700,700
image,KeySnowboard0021,SKU-SNW-4226,VariantKeySNW-4226,SNW-Image21-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/4.jpg,700,700
variant,KeySnowboard0021,SKU-SNW-4226-0001,VariantKeySNW-4226-0001,SNW-Image21-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/0.jpg,700,700
variant,KeySnowboard0021,SKU-SNW-4226-0002,VariantKeySNW-4226-0002,SNW-Image21-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/0.jpg,700,700
variant,KeySnowboard0021,SKU-SNW-4226-0003,VariantKeySNW-4226-0003,SNW-Image21-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/0.jpg,700,700
variant,KeySnowboard0021,SKU-SNW-4226-0004,VariantKeySNW-4226-0004,SNW-Image21-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-21-01/0.jpg,700,700
image,KeySnowboard0022,SKU-SNW-2474,VariantKeySNW-2474,SNW-Image22-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/0.jpg,700,700
image,KeySnowboard0022,SKU-SNW-2474,VariantKeySNW-2474,SNW-Image22-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/1.jpg,700,700
image,KeySnowboard0022,SKU-SNW-2474,VariantKeySNW-2474,SNW-Image22-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/2.jpg,700,700
image,KeySnowboard0022,SKU-SNW-2474,VariantKeySNW-2474,SNW-Image22-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/3.jpg,700,700
image,KeySnowboard0022,SKU-SNW-2474,VariantKeySNW-2474,SNW-Image22-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/4.jpg,700,700
image,KeySnowboard0022,SKU-SNW-2474,VariantKeySNW-2474,SNW-Image22-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/5.jpg,700,700
variant,KeySnowboard0022,SKU-SNW-2474-0001,VariantKeySNW-2474-0001,SNW-Image22-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/0.jpg,700,700
variant,KeySnowboard0022,SKU-SNW-2474-0002,VariantKeySNW-2474-0002,SNW-Image22-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/0.jpg,700,700
variant,KeySnowboard0022,SKU-SNW-2474-0003,VariantKeySNW-2474-0003,SNW-Image22-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/0.jpg,700,700
variant,KeySnowboard0022,SKU-SNW-2474-0004,VariantKeySNW-2474-0004,SNW-Image22-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/0.jpg,700,700
variant,KeySnowboard0022,SKU-SNW-2474-0005,VariantKeySNW-2474-0005,SNW-Image22-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-22-01/0.jpg,700,700
image,KeySnowboard0023,SKU-SNW-2945,VariantKeySNW-2945,SNW-Image23-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-23-01/0.jpg,700,700
image,KeySnowboard0023,SKU-SNW-2945,VariantKeySNW-2945,SNW-Image23-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-23-01/1.jpg,700,700
